,id,name,popularity,type,is_local,explicit,duration_ms,disc_number,track_number,artist_id,artist_name,album_artist_id,album_artist_name,album_id,album_name,album_release_date,album_tracks,album_type,playlist_id,playlist_name,playlist_tracks,added_at,added_by,genres,album_genres,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,uri,track_href,analysis_url,time_signature
487,65GexggyAOfTLMWLKQS4eb,Laila O Laila,0.25,audio_features,False,False,269621,1,10,5zlHJ38vwLDvO6sf1lneZz,Rostam Mirlashari,0LyfQWJT6nXafLPZqxe9Of,Various Artists,1zJtqhpXJiqVBOP91oM0Ky,Coke Studio Season 6,2014-02-01,20,album,7Lw86noTKmFGWXs7izjPnB,My skip from life,604,2022-06-07T14:05:35Z,"{'external_urls': {'spotify': 'https://open.spotify.com/user/31fpbw4bic434tdwyoefypduu2eu'}, 'href': 'https://api.spotify.com/v1/users/31fpbw4bic434tdwyoefypduu2eu', 'id': '31fpbw4bic434tdwyoefypduu2eu', 'type': 'user', 'uri': 'spotify:user:31fpbw4bic434tdwyoefypduu2eu'}","['balochi folk', 'balochi pop']",[],0.381,0.697,5,-10.69,1,0.119,0.25,0.0,0.221,0.961,158.952,spotify:track:65GexggyAOfTLMWLKQS4eb,https://api.spotify.com/v1/tracks/65GexggyAOfTLMWLKQS4eb,https://api.spotify.com/v1/audio-analysis/65GexggyAOfTLMWLKQS4eb,3
488,3BdbkzvjfDL5IbHTSQzBhH,Kaif O Suroor,0.27,audio_features,False,False,254118,1,1,2MNI4W0Pblx8NF4WvutxgA,Aima Baig,3qCjHrwuBxHasPtLejBhMg,Shani Arshad,1g1jBbpVMrJ4xBIkmbuxfs,Na Maloom Afraad 2 (Original Motion Picture Soundtrack),2017-08-07,4,album,7Lw86noTKmFGWXs7izjPnB,My skip from life,604,2022-06-07T14:05:35Z,"{'external_urls': {'spotify': 'https://open.spotify.com/user/31fpbw4bic434tdwyoefypduu2eu'}, 'href': 'https://api.spotify.com/v1/users/31fpbw4bic434tdwyoefypduu2eu', 'id': '31fpbw4bic434tdwyoefypduu2eu', 'type': 'user', 'uri': 'spotify:user:31fpbw4bic434tdwyoefypduu2eu'}",['pakistani pop'],[],0.674,0.753,9,-5.47,0,0.05,0.188,4.51e-05,0.0726,0.404,102.038,spotify:track:3BdbkzvjfDL5IbHTSQzBhH,https://api.spotify.com/v1/tracks/3BdbkzvjfDL5IbHTSQzBhH,https://api.spotify.com/v1/audio-analysis/3BdbkzvjfDL5IbHTSQzBhH,4
489,3FC2CAh6HWsAk9VfxplZjN,"Bulleya (From ""MTV Unplugged"")",0.28,audio_features,False,False,373624,1,7,6Mv8GjQa7LKUGCAqa9qqdb,Vishal-Shekhar,6Mv8GjQa7LKUGCAqa9qqdb,Vishal-Shekhar,1aVR2dX2lwdtqJyVq9qt7g,YRF Top 10 - Mood Unplugged,2021-05-04,10,album,7Lw86noTKmFGWXs7izjPnB,My skip from life,604,2022-06-07T14:05:35Z,"{'external_urls': {'spotify': 'https://open.spotify.com/user/31fpbw4bic434tdwyoefypduu2eu'}, 'href': 'https://api.spotify.com/v1/users/31fpbw4bic434tdwyoefypduu2eu', 'id': '31fpbw4bic434tdwyoefypduu2eu', 'type': 'user', 'uri': 'spotify:user:31fpbw4bic434tdwyoefypduu2eu'}","['desi pop', 'filmi', 'modern bollywood']","['desi pop', 'filmi', 'modern bollywood']",0.575,0.781,4,-7.613,1,0.0733,0.709,5.95e-06,0.339,0.333,98.735,spotify:track:3FC2CAh6HWsAk9VfxplZjN,https://api.spotify.com/v1/tracks/3FC2CAh6HWsAk9VfxplZjN,https://api.spotify.com/v1/audio-analysis/3FC2CAh6HWsAk9VfxplZjN,4
490,2zAwdViVxYy0wQ87XLCLk2,Sajna Door,0.23,audio_features,False,False,259506,1,4,3cKNppGLfcxdt9CtoHEZmQ,Ali Zafar,3cKNppGLfcxdt9CtoHEZmQ,Ali Zafar,2SylMrHE4KBwbzISkbP5UM,Teefa in Trouble (Original Motion Picture Soundtrack),2018-07-06,6,album,7Lw86noTKmFGWXs7izjPnB,My skip from life,604,2022-06-07T14:05:35Z,"{'external_urls': {'spotify': 'https://open.spotify.com/user/31fpbw4bic434tdwyoefypduu2eu'}, 'href': 'https://api.spotify.com/v1/users/31fpbw4bic434tdwyoefypduu2eu', 'id': '31fpbw4bic434tdwyoefypduu2eu', 'type': 'user', 'uri': 'spotify:user:31fpbw4bic434tdwyoefypduu2eu'}","['classic pakistani pop', 'desi pop', 'filmi', 'modern bollywood', 'pakistani pop', 'sufi']","['classic pakistani pop', 'desi pop', 'filmi', 'modern bollywood', 'pakistani pop', 'sufi']",0.505,0.339,7,-7.884,1,0.0273,0.711,0.0,0.096,0.238,135.355,spotify:track:2zAwdViVxYy0wQ87XLCLk2,https://api.spotify.com/v1/tracks/2zAwdViVxYy0wQ87XLCLk2,https://api.spotify.com/v1/audio-analysis/2zAwdViVxYy0wQ87XLCLk2,3
491,3E6cJpYZgUatzz1TfkuwZo,"Item Number (From ""Teefa In Trouble"")",0.24,audio_features,False,False,167185,1,1,3cKNppGLfcxdt9CtoHEZmQ,Ali Zafar,3cKNppGLfcxdt9CtoHEZmQ,Ali Zafar,6zpIYW7mfvjg8tEiC43Uye,"Item Number (From ""Teefa in Trouble"") - Single",2018-06-22,1,album,7Lw86noTKmFGWXs7izjPnB,My skip from life,604,2022-06-07T14:05:35Z,"{'external_urls': {'spotify': 'https://open.spotify.com/user/31fpbw4bic434tdwyoefypduu2eu'}, 'href': 'https://api.spotify.com/v1/users/31fpbw4bic434tdwyoefypduu2eu', 'id': '31fpbw4bic434tdwyoefypduu2eu', 'type': 'user', 'uri': 'spotify:user:31fpbw4bic434tdwyoefypduu2eu'}","['classic pakistani pop', 'desi pop', 'filmi', 'modern bollywood', 'pakistani pop', 'sufi']","['classic pakistani pop', 'desi pop', 'filmi', 'modern bollywood', 'pakistani pop', 'sufi']",0.803,0.766,5,-5.653,0,0.0799,0.0392,0.0,0.2,0.679,111.026,spotify:track:3E6cJpYZgUatzz1TfkuwZo,https://api.spotify.com/v1/tracks/3E6cJpYZgUatzz1TfkuwZo,https://api.spotify.com/v1/audio-analysis/3E6cJpYZgUatzz1TfkuwZo,4
492,7pHeWftiVZ64s3E7gnTz3n,Rabba Ho,0.23,audio_features,False,False,597866,1,17,3qicDXfpXrkSeFOJfHjG9q,Saieen Zahoor,0LyfQWJT6nXafLPZqxe9Of,Various Artists,1zJtqhpXJiqVBOP91oM0Ky,Coke Studio Season 6,2014-02-01,20,album,7Lw86noTKmFGWXs7izjPnB,My skip from life,604,2022-06-07T14:05:35Z,"{'external_urls': {'spotify': 'https://open.spotify.com/user/31fpbw4bic434tdwyoefypduu2eu'}, 'href': 'https://api.spotify.com/v1/users/31fpbw4bic434tdwyoefypduu2eu', 'id': '31fpbw4bic434tdwyoefypduu2eu', 'type': 'user', 'uri': 'spotify:user:31fpbw4bic434tdwyoefypduu2eu'}","['classic pakistani pop', 'pakistani pop', 'sufi']",[],0.646,0.378,7,-13.225,0,0.0356,0.76,0.0178,0.138,0.499,143.94,spotify:track:7pHeWftiVZ64s3E7gnTz3n,https://api.spotify.com/v1/tracks/7pHeWftiVZ64s3E7gnTz3n,https://api.spotify.com/v1/audio-analysis/7pHeWftiVZ64s3E7gnTz3n,4
493,2lsdBC0IPPS0qzKolhWnQY,Paani Aur Mitti,0.23,audio_features,False,False,357763,1,8,3atMq790wQ7IqjeSO0HFeP,Bayaan,3atMq790wQ7IqjeSO0HFeP,Bayaan,3pHRNlVpIx4PBBXxBkoUTZ,Suno,2020-02-07,10,album,7Lw86noTKmFGWXs7izjPnB,My skip from life,604,2022-06-07T14:05:35Z,"{'external_urls': {'spotify': 'https://open.spotify.com/user/31fpbw4bic434tdwyoefypduu2eu'}, 'href': 'https://api.spotify.com/v1/users/31fpbw4bic434tdwyoefypduu2eu', 'id': '31fpbw4bic434tdwyoefypduu2eu', 'type': 'user', 'uri': 'spotify:user:31fpbw4bic434tdwyoefypduu2eu'}","['indian indie', 'pakistani indie', 'pakistani pop', 'pakistani rock']","['indian indie', 'pakistani indie', 'pakistani pop', 'pakistani rock']",0.598,0.419,8,-8.104,1,0.0267,0.588,0.00616,0.108,0.0959,108.02,spotify:track:2lsdBC0IPPS0qzKolhWnQY,https://api.spotify.com/v1/tracks/2lsdBC0IPPS0qzKolhWnQY,https://api.spotify.com/v1/audio-analysis/2lsdBC0IPPS0qzKolhWnQY,4
494,15PXoaqWCpPR5UujPkGamj,Neend Ati Nahi,0.23,audio_features,False,False,277478,1,2,6nyfDdTwCLGrbCFikT8PTK,Junoon,6nyfDdTwCLGrbCFikT8PTK,Junoon,3Y2SZQQse91IoBrxqSzbSP,Junoon,1991-08-14,13,album,7Lw86noTKmFGWXs7izjPnB,My skip from life,604,2022-06-07T14:05:35Z,"{'external_urls': {'spotify': 'https://open.spotify.com/user/31fpbw4bic434tdwyoefypduu2eu'}, 'href': 'https://api.spotify.com/v1/users/31fpbw4bic434tdwyoefypduu2eu', 'id': '31fpbw4bic434tdwyoefypduu2eu', 'type': 'user', 'uri': 'spotify:user:31fpbw4bic434tdwyoefypduu2eu'}","['classic pakistani pop', 'ghazal', 'pakistani pop']","['classic pakistani pop', 'ghazal', 'pakistani pop']",0.609,0.714,2,-9.548,1,0.0444,0.695,0.00313,0.112,0.57,123.129,spotify:track:15PXoaqWCpPR5UujPkGamj,https://api.spotify.com/v1/tracks/15PXoaqWCpPR5UujPkGamj,https://api.spotify.com/v1/audio-analysis/15PXoaqWCpPR5UujPkGamj,4
495,6f4CgKiWUwJtozohlk1BtO,Nadiya,0.24,audio_features,False,False,206054,1,3,1Xy0t0XYuOpuBK7Gnuwvpu,Jimmy Khan,1Xy0t0XYuOpuBK7Gnuwvpu,Jimmy Khan,1JtpXFR4FHt5L93LNv0F1Z,Singles,2020-02-18,4,album,7Lw86noTKmFGWXs7izjPnB,My skip from life,604,2022-06-07T14:05:35Z,"{'external_urls': {'spotify': 'https://open.spotify.com/user/31fpbw4bic434tdwyoefypduu2eu'}, 'href': 'https://api.spotify.com/v1/users/31fpbw4bic434tdwyoefypduu2eu', 'id': '31fpbw4bic434tdwyoefypduu2eu', 'type': 'user', 'uri': 'spotify:user:31fpbw4bic434tdwyoefypduu2eu'}",['pakistani pop'],['pakistani pop'],0.72,0.481,0,-13.688,1,0.0598,0.477,1.74e-05,0.272,0.826,95.394,spotify:track:6f4CgKiWUwJtozohlk1BtO,https://api.spotify.com/v1/tracks/6f4CgKiWUwJtozohlk1BtO,https://api.spotify.com/v1/audio-analysis/6f4CgKiWUwJtozohlk1BtO,4
496,6Z6VAHTfRKH4alHhdXD6dV,Kaghaz Ka Jahaz,0.23,audio_features,False,False,246285,1,3,3BaXohQuxIv7oZGuHEBuLt,Kashmir,3BaXohQuxIv7oZGuHEBuLt,Kashmir,653VDLcUT6H1wGtxdEd8Bl,Khwaab,2020-03-09,11,album,7Lw86noTKmFGWXs7izjPnB,My skip from life,604,2022-06-07T14:05:35Z,"{'external_urls': {'spotify': 'https://open.spotify.com/user/31fpbw4bic434tdwyoefypduu2eu'}, 'href': 'https://api.spotify.com/v1/users/31fpbw4bic434tdwyoefypduu2eu', 'id': '31fpbw4bic434tdwyoefypduu2eu', 'type': 'user', 'uri': 'spotify:user:31fpbw4bic434tdwyoefypduu2eu'}","['pakistani indie', 'pakistani pop', 'pakistani rock']","['pakistani indie', 'pakistani pop', 'pakistani rock']",0.545,0.708,11,-5.564,0,0.0604,0.0356,3.13e-05,0.13,0.596,152.702,spotify:track:6Z6VAHTfRKH4alHhdXD6dV,https://api.spotify.com/v1/tracks/6Z6VAHTfRKH4alHhdXD6dV,https://api.spotify.com/v1/audio-analysis/6Z6VAHTfRKH4alHhdXD6dV,4
497,6TAgLk1hY89as3X36xdwtv,Har Funn Maula,0.26,audio_features,False,False,366250,1,1,4eGTCbD3UlgIF479AuXp5u,Umair Jaswal,4eGTCbD3UlgIF479AuXp5u,Umair Jaswal,2YCOyu8SsrIu0qB3XaxZTj,Har Funn Maula,2020-12-19,1,album,7Lw86noTKmFGWXs7izjPnB,My skip from life,604,2022-06-07T14:05:35Z,"{'external_urls': {'spotify': 'https://open.spotify.com/user/31fpbw4bic434tdwyoefypduu2eu'}, 'href': 'https://api.spotify.com/v1/users/31fpbw4bic434tdwyoefypduu2eu', 'id': '31fpbw4bic434tdwyoefypduu2eu', 'type': 'user', 'uri': 'spotify:user:31fpbw4bic434tdwyoefypduu2eu'}",[],[],0.756,0.621,9,-9.31,0,0.0505,0.143,1.03e-05,0.0581,0.792,96.002,spotify:track:6TAgLk1hY89as3X36xdwtv,https://api.spotify.com/v1/tracks/6TAgLk1hY89as3X36xdwtv,https://api.spotify.com/v1/audio-analysis/6TAgLk1hY89as3X36xdwtv,4
498,4wIpcuRKgNc8VNeZvZKiZi,Jee Dhoondta Hai,0.35,audio_features,False,False,376033,1,4,3cKNppGLfcxdt9CtoHEZmQ,Ali Zafar,3cKNppGLfcxdt9CtoHEZmQ,Ali Zafar,1wfC5IkRBq28bov92a10bU,Jhoom - Ali Zafar,2011-02-14,12,album,7Lw86noTKmFGWXs7izjPnB,My skip from life,604,2022-06-07T14:05:35Z,"{'external_urls': {'spotify': 'https://open.spotify.com/user/31fpbw4bic434tdwyoefypduu2eu'}, 'href': 'https://api.spotify.com/v1/users/31fpbw4bic434tdwyoefypduu2eu', 'id': '31fpbw4bic434tdwyoefypduu2eu', 'type': 'user', 'uri': 'spotify:user:31fpbw4bic434tdwyoefypduu2eu'}","['classic pakistani pop', 'desi pop', 'filmi', 'modern bollywood', 'pakistani pop', 'sufi']","['classic pakistani pop', 'desi pop', 'filmi', 'modern bollywood', 'pakistani pop', 'sufi']",0.238,0.418,3,-10.76,1,0.0294,0.769,5.42e-05,0.0829,0.232,85.003,spotify:track:4wIpcuRKgNc8VNeZvZKiZi,https://api.spotify.com/v1/tracks/4wIpcuRKgNc8VNeZvZKiZi,https://api.spotify.com/v1/audio-analysis/4wIpcuRKgNc8VNeZvZKiZi,4
499,115hRY1suqgzrw5IUfspTW,Mahi Ve,0.23,audio_features,False,False,266000,2,10,5rBMCdCrRaogvfpMbE6UYo,Josh & Shafqat Amanat Ali,0LyfQWJT6nXafLPZqxe9Of,Various Artists,1W9cr6LNkNTfX5YKBOGFMu,Coke Studio Sessions: Season 2,2010-09-08,28,album,7Lw86noTKmFGWXs7izjPnB,My skip from life,604,2022-06-07T14:05:35Z,"{'external_urls': {'spotify': 'https://open.spotify.com/user/31fpbw4bic434tdwyoefypduu2eu'}, 'href': 'https://api.spotify.com/v1/users/31fpbw4bic434tdwyoefypduu2eu', 'id': '31fpbw4bic434tdwyoefypduu2eu', 'type': 'user', 'uri': 'spotify:user:31fpbw4bic434tdwyoefypduu2eu'}",['pakistani pop'],[],0.663,0.705,9,-14.563,1,0.0348,0.0604,0.0121,0.28,0.914,99.991,spotify:track:115hRY1suqgzrw5IUfspTW,https://api.spotify.com/v1/tracks/115hRY1suqgzrw5IUfspTW,https://api.spotify.com/v1/audio-analysis/115hRY1suqgzrw5IUfspTW,4
500,7sisq8qohWmaeczYX769dT,Kamli,0.0,audio_features,False,False,522785,1,4,24X1z32aFn59XU4P9Vh9gP,Hadiqa Kiani,24X1z32aFn59XU4P9Vh9gP,Hadiqa Kiani,0rFduDrZqxuJ2V42u9JW4k,"Wajd, Vol. 1",2017-09-14,5,album,7Lw86noTKmFGWXs7izjPnB,My skip from life,604,2022-06-07T14:05:35Z,"{'external_urls': {'spotify': 'https://open.spotify.com/user/31fpbw4bic434tdwyoefypduu2eu'}, 'href': 'https://api.spotify.com/v1/users/31fpbw4bic434tdwyoefypduu2eu', 'id': '31fpbw4bic434tdwyoefypduu2eu', 'type': 'user', 'uri': 'spotify:user:31fpbw4bic434tdwyoefypduu2eu'}","['afghan pop', 'classic pakistani pop', 'ghazal', 'pakistani pop', 'sufi']","['afghan pop', 'classic pakistani pop', 'ghazal', 'pakistani pop', 'sufi']",0.476,0.764,7,-6.439,0,0.0728,0.755,0.0224,0.107,0.386,96.293,spotify:track:7sisq8qohWmaeczYX769dT,https://api.spotify.com/v1/tracks/7sisq8qohWmaeczYX769dT,https://api.spotify.com/v1/audio-analysis/7sisq8qohWmaeczYX769dT,4
501,0dLJH4sfa4eFqbu22J0sAi,Ishq Da Kukkar,0.24,audio_features,False,False,346957,1,1,2YHl92qiRfNuH0yUtohX4F,Sehar Gul Khan,2YHl92qiRfNuH0yUtohX4F,Sehar Gul Khan,7t75KSVAjlz1KfXY4U4ZLy,Ishq Da Kukkar,2020-12-19,1,album,7Lw86noTKmFGWXs7izjPnB,My skip from life,604,2022-06-07T14:05:35Z,"{'external_urls': {'spotify': 'https://open.spotify.com/user/31fpbw4bic434tdwyoefypduu2eu'}, 'href': 'https://api.spotify.com/v1/users/31fpbw4bic434tdwyoefypduu2eu', 'id': '31fpbw4bic434tdwyoefypduu2eu', 'type': 'user', 'uri': 'spotify:user:31fpbw4bic434tdwyoefypduu2eu'}",[],[],0.634,0.785,5,-10.779,0,0.0647,0.276,7.21e-06,0.112,0.432,183.995,spotify:track:0dLJH4sfa4eFqbu22J0sAi,https://api.spotify.com/v1/tracks/0dLJH4sfa4eFqbu22J0sAi,https://api.spotify.com/v1/audio-analysis/0dLJH4sfa4eFqbu22J0sAi,4
502,12QnL5u5wnMNkL9KqiDsNX,Rung,0.2,audio_features,False,False,540600,3,5,24X1z32aFn59XU4P9Vh9gP,Hadiqa Kiani,0LyfQWJT6nXafLPZqxe9Of,Various Artists,2Nvdh0qGvH4nufpFi0DmeK,Coke Studio Sessions : Season 5,2012-10-31,25,album,7Lw86noTKmFGWXs7izjPnB,My skip from life,604,2022-06-07T14:05:35Z,"{'external_urls': {'spotify': 'https://open.spotify.com/user/31fpbw4bic434tdwyoefypduu2eu'}, 'href': 'https://api.spotify.com/v1/users/31fpbw4bic434tdwyoefypduu2eu', 'id': '31fpbw4bic434tdwyoefypduu2eu', 'type': 'user', 'uri': 'spotify:user:31fpbw4bic434tdwyoefypduu2eu'}","['afghan pop', 'classic pakistani pop', 'ghazal', 'pakistani pop', 'sufi']",[],0.436,0.529,11,-11.059,1,0.0451,0.136,0.0,0.134,0.364,100.003,spotify:track:12QnL5u5wnMNkL9KqiDsNX,https://api.spotify.com/v1/tracks/12QnL5u5wnMNkL9KqiDsNX,https://api.spotify.com/v1/audio-analysis/12QnL5u5wnMNkL9KqiDsNX,4
503,6nw7TxJxt4mngfZX8cuSxt,Rung 2,0.22,audio_features,False,False,825760,4,5,3CCUSweQDSNLPXi7ayw3VO,Fareed Ayaz,0LyfQWJT6nXafLPZqxe9Of,Various Artists,2Nvdh0qGvH4nufpFi0DmeK,Coke Studio Sessions : Season 5,2012-10-31,25,album,7Lw86noTKmFGWXs7izjPnB,My skip from life,604,2022-06-07T14:05:35Z,"{'external_urls': {'spotify': 'https://open.spotify.com/user/31fpbw4bic434tdwyoefypduu2eu'}, 'href': 'https://api.spotify.com/v1/users/31fpbw4bic434tdwyoefypduu2eu', 'id': '31fpbw4bic434tdwyoefypduu2eu', 'type': 'user', 'uri': 'spotify:user:31fpbw4bic434tdwyoefypduu2eu'}","['pakistani pop', 'qawwali', 'sufi']",[],0.67,0.484,8,-11.507,0,0.0338,0.267,0.0,0.0545,0.702,81.99,spotify:track:6nw7TxJxt4mngfZX8cuSxt,https://api.spotify.com/v1/tracks/6nw7TxJxt4mngfZX8cuSxt,https://api.spotify.com/v1/audio-analysis/6nw7TxJxt4mngfZX8cuSxt,4
504,7ipGJsMs1sKMTTOUZy0NfL,Kangna,0.18,audio_features,False,False,988000,1,10,3CCUSweQDSNLPXi7ayw3VO,Fareed Ayaz,0LyfQWJT6nXafLPZqxe9Of,Various Artists,49vBV5Xsw7Za0yPIVJZIEs,Coke Studio Sessions (Season 4),2011-07-06,22,album,7Lw86noTKmFGWXs7izjPnB,My skip from life,604,2022-06-07T14:05:35Z,"{'external_urls': {'spotify': 'https://open.spotify.com/user/31fpbw4bic434tdwyoefypduu2eu'}, 'href': 'https://api.spotify.com/v1/users/31fpbw4bic434tdwyoefypduu2eu', 'id': '31fpbw4bic434tdwyoefypduu2eu', 'type': 'user', 'uri': 'spotify:user:31fpbw4bic434tdwyoefypduu2eu'}","['pakistani pop', 'qawwali', 'sufi']",[],0.573,0.642,4,-9.461,0,0.0571,0.347,0.0,0.105,0.859,164.073,spotify:track:7ipGJsMs1sKMTTOUZy0NfL,https://api.spotify.com/v1/tracks/7ipGJsMs1sKMTTOUZy0NfL,https://api.spotify.com/v1/audio-analysis/7ipGJsMs1sKMTTOUZy0NfL,5
505,3CkeVRxoF5CrGH4aA9J19e,Akela Hun Main,0.22,audio_features,False,False,285040,1,8,2jhQt6FEs8l1Usit3fPryq,Raeth,2jhQt6FEs8l1Usit3fPryq,Raeth,2rSCqaUHoQ07KrMjGkhJ39,Raeth,2006-01-01,11,album,7Lw86noTKmFGWXs7izjPnB,My skip from life,604,2022-06-07T14:05:35Z,"{'external_urls': {'spotify': 'https://open.spotify.com/user/31fpbw4bic434tdwyoefypduu2eu'}, 'href': 'https://api.spotify.com/v1/users/31fpbw4bic434tdwyoefypduu2eu', 'id': '31fpbw4bic434tdwyoefypduu2eu', 'type': 'user', 'uri': 'spotify:user:31fpbw4bic434tdwyoefypduu2eu'}",['pakistani rock'],['pakistani rock'],0.466,0.522,7,-7.21,1,0.0267,0.392,0.000227,0.0856,0.2,160.089,spotify:track:3CkeVRxoF5CrGH4aA9J19e,https://api.spotify.com/v1/tracks/3CkeVRxoF5CrGH4aA9J19e,https://api.spotify.com/v1/audio-analysis/3CkeVRxoF5CrGH4aA9J19e,4
506,2NzKpb6ZhqMivu5FaU4ZNi,Nukta,0.11,audio_features,False,False,365653,1,1,4GUlQD5lHYTFiXwGKS3ZAJ,Dhool,4GUlQD5lHYTFiXwGKS3ZAJ,Dhool,0rgCj6cEru61PrYqHxfgg7,Visaal-E-Yaar Qalandar,2020-05-07,5,album,7Lw86noTKmFGWXs7izjPnB,My skip from life,604,2022-06-07T14:05:35Z,"{'external_urls': {'spotify': 'https://open.spotify.com/user/31fpbw4bic434tdwyoefypduu2eu'}, 'href': 'https://api.spotify.com/v1/users/31fpbw4bic434tdwyoefypduu2eu', 'id': '31fpbw4bic434tdwyoefypduu2eu', 'type': 'user', 'uri': 'spotify:user:31fpbw4bic434tdwyoefypduu2eu'}","['pakistani indie', 'pakistani rock']","['pakistani indie', 'pakistani rock']",0.473,0.856,0,-4.186,1,0.172,0.166,2.2e-06,0.394,0.127,170.147,spotify:track:2NzKpb6ZhqMivu5FaU4ZNi,https://api.spotify.com/v1/tracks/2NzKpb6ZhqMivu5FaU4ZNi,https://api.spotify.com/v1/audio-analysis/2NzKpb6ZhqMivu5FaU4ZNi,4
507,70l7RlOobJd9A2DhEI15Ga,Kala Jora Pa,0.05,audio_features,False,False,224839,1,3,3sk1gYqPtHwjkEBhMROr14,Badnaam,32Tmf7eFNw2a6u4XET5aT1,Shajr,1rkMcW7UeL4Scg0E6vd5eA,PepsiBattleOfTheBands Episode 3,2017-10-22,9,album,7Lw86noTKmFGWXs7izjPnB,My skip from life,604,2022-06-07T14:05:35Z,"{'external_urls': {'spotify': 'https://open.spotify.com/user/31fpbw4bic434tdwyoefypduu2eu'}, 'href': 'https://api.spotify.com/v1/users/31fpbw4bic434tdwyoefypduu2eu', 'id': '31fpbw4bic434tdwyoefypduu2eu', 'type': 'user', 'uri': 'spotify:user:31fpbw4bic434tdwyoefypduu2eu'}","['pakistani indie', 'pakistani rock', 'south asian metal']",[],0.453,0.917,3,-5.79,0,0.0904,0.00884,0.0,0.206,0.759,99.381,spotify:track:70l7RlOobJd9A2DhEI15Ga,https://api.spotify.com/v1/tracks/70l7RlOobJd9A2DhEI15Ga,https://api.spotify.com/v1/audio-analysis/70l7RlOobJd9A2DhEI15Ga,4
508,6UoGbfBaktGHvg1uOnpL7M,Saeein,0.03,audio_features,False,False,372320,1,10,6nyfDdTwCLGrbCFikT8PTK,Junoon,6nyfDdTwCLGrbCFikT8PTK,Junoon,7c04CbNojtqIw81Mw3f7Ny,Daur- E- Junoon,2002,13,album,7Lw86noTKmFGWXs7izjPnB,My skip from life,604,2022-06-07T14:05:35Z,"{'external_urls': {'spotify': 'https://open.spotify.com/user/31fpbw4bic434tdwyoefypduu2eu'}, 'href': 'https://api.spotify.com/v1/users/31fpbw4bic434tdwyoefypduu2eu', 'id': '31fpbw4bic434tdwyoefypduu2eu', 'type': 'user', 'uri': 'spotify:user:31fpbw4bic434tdwyoefypduu2eu'}","['classic pakistani pop', 'ghazal', 'pakistani pop']","['classic pakistani pop', 'ghazal', 'pakistani pop']",0.379,0.88,4,-10.202,0,0.081,0.212,0.00154,0.632,0.462,127.547,spotify:track:6UoGbfBaktGHvg1uOnpL7M,https://api.spotify.com/v1/tracks/6UoGbfBaktGHvg1uOnpL7M,https://api.spotify.com/v1/audio-analysis/6UoGbfBaktGHvg1uOnpL7M,4
509,2RlKuEgR9NIVWzyXYbPawT,Mubarik Mubarik,0.22,audio_features,False,False,354360,1,1,0TBzDcdeUkgkRWAXIBYTwK,Banur's Band,0TBzDcdeUkgkRWAXIBYTwK,Banur's Band,2WOJN6NCF4jo4prZqAty2X,Mubarik Mubarik,2019-11-08,1,album,7Lw86noTKmFGWXs7izjPnB,My skip from life,604,2022-06-07T14:05:35Z,"{'external_urls': {'spotify': 'https://open.spotify.com/user/31fpbw4bic434tdwyoefypduu2eu'}, 'href': 'https://api.spotify.com/v1/users/31fpbw4bic434tdwyoefypduu2eu', 'id': '31fpbw4bic434tdwyoefypduu2eu', 'type': 'user', 'uri': 'spotify:user:31fpbw4bic434tdwyoefypduu2eu'}","['balochi pop', 'pakistani pop', 'pakistani rock']","['balochi pop', 'pakistani pop', 'pakistani rock']",0.534,0.523,6,-14.367,0,0.0579,0.217,5.88e-06,0.095,0.455,180.087,spotify:track:2RlKuEgR9NIVWzyXYbPawT,https://api.spotify.com/v1/tracks/2RlKuEgR9NIVWzyXYbPawT,https://api.spotify.com/v1/audio-analysis/2RlKuEgR9NIVWzyXYbPawT,3
510,7ooHvSKDtZSf5IZ4XvJVLy,Maahi Diyaan Jhokaan,0.09,audio_features,False,False,435639,1,1,6GuG1QuagtB9P0YodlAFzD,Barkat Jamal Fakir Troupe,6GuG1QuagtB9P0YodlAFzD,Barkat Jamal Fakir Troupe,4gZ1c7SKLPuU4DeCHp79Ob,Maahi Diyaan Jhokaan,2019-10-18,1,album,7Lw86noTKmFGWXs7izjPnB,My skip from life,604,2022-06-07T14:05:35Z,"{'external_urls': {'spotify': 'https://open.spotify.com/user/31fpbw4bic434tdwyoefypduu2eu'}, 'href': 'https://api.spotify.com/v1/users/31fpbw4bic434tdwyoefypduu2eu', 'id': '31fpbw4bic434tdwyoefypduu2eu', 'type': 'user', 'uri': 'spotify:user:31fpbw4bic434tdwyoefypduu2eu'}",[],[],0.718,0.569,10,-14.433,0,0.156,0.418,0.0,0.102,0.6,108.014,spotify:track:7ooHvSKDtZSf5IZ4XvJVLy,https://api.spotify.com/v1/tracks/7ooHvSKDtZSf5IZ4XvJVLy,https://api.spotify.com/v1/audio-analysis/7ooHvSKDtZSf5IZ4XvJVLy,4
